"PID","Gr.Liv.Area","Kitchen.Qual","Lot.Area","Year.Built","Exter.Qual","Full.Bath","Half.Bath","Bsmt.Full.Bath","Bsmt.Half.Bath","TotRms.AbvGrd","Fireplaces","Garage.Cars","Garage.Finish","Wood.Deck.SF","Open.Porch.SF","Lot.Config","Bedroom.AbvGr","Kitchen.AbvGr","luxury"
528290170,1690,"TA",9487,2000,"TA",2,1,1,0,7,1,2,"RFn",0,50,"Inside",3,1,"Standard"
528294010,1644,"TA",9649,1999,"TA",2,1,0,0,7,1,2,"RFn",460,42,"Inside",3,1,"Standard"
528320050,4476,"Ex",15623,1996,"Gd",3,1,1,0,10,2,3,"Fin",171,78,"Corner",4,1,"Luxury"
528322020,2551,"Gd",12191,1997,"Gd",2,1,1,0,8,2,3,"Fin",76,61,"Inside",4,1,"Luxury"
528326060,2285,"Gd",11000,2000,"Gd",2,1,0,0,8,1,3,"Fin",0,56,"FR2",4,1,"Standard"
528327060,2633,"Ex",11400,2001,"Ex",2,1,1,0,8,2,3,"RFn",314,140,"Inside",2,1,"Luxury"
528340030,3078,"Gd",10557,1998,"Gd",2,1,1,0,9,1,3,"Fin",108,87,"Inside",4,1,"Luxury"
528344020,2582,"Gd",11002,1998,"Gd",2,1,1,0,9,1,3,"Fin",286,60,"Inside",4,1,"Luxury"
528348030,2385,"Gd",10790,1998,"Gd",2,1,0,0,8,1,3,"Fin",120,38,"Inside",4,1,"Luxury"
528351010,4316,"Ex",21535,1994,"Ex",3,1,0,1,10,2,3,"Fin",382,50,"Corner",4,1,"Luxury"
528354060,2013,"TA",9920,1996,"Gd",2,1,1,0,8,1,2,"Unf",180,130,"CulDSac",3,1,"Luxury"
528354110,2398,"Gd",11787,1996,"Gd",2,1,1,0,8,1,3,"Fin",239,60,"Inside",3,1,"Luxury"
528358040,2520,"Gd",9950,1995,"Gd",2,1,0,0,9,1,3,"RFn",224,114,"Inside",4,1,"Luxury"
528364110,2531,"Gd",12257,1995,"Gd",2,1,0,0,9,1,3,"RFn",222,98,"Inside",4,1,"Luxury"
528366050,3228,"Gd",12692,1992,"Gd",3,0,1,0,10,1,2,"RFn",264,75,"Inside",4,1,"Luxury"
528366070,2202,"Gd",11762,1992,"Gd",2,1,1,0,9,1,2,"RFn",0,65,"Inside",4,1,"Luxury"
528376010,2538,"Gd",9044,1996,"Gd",2,1,0,0,8,1,3,"RFn",198,92,"Inside",4,1,"Luxury"
528427040,1369,"Gd",9910,2007,"Gd",2,0,0,0,5,0,2,"Unf",0,203,"Inside",3,1,"Standard"
528427100,1542,"Gd",11830,2007,"Gd",2,0,1,0,6,1,3,"Unf",168,110,"Inside",3,1,"Luxury"
528429090,1905,"Ex",11670,2006,"Ex",2,0,0,0,8,1,3,"Fin",0,191,"Corner",3,1,"Luxury"
528429110,1464,"Gd",15256,2007,"Gd",2,0,1,0,6,0,3,"Unf",168,160,"CulDSac",3,1,"Luxury"
528431030,1534,"Gd",10612,2006,"Gd",2,0,0,0,7,1,2,"Fin",168,46,"Inside",3,1,"Standard"
528431040,1966,"Ex",12291,2007,"Ex",2,0,1,0,6,1,3,"Fin",76,52,"Inside",1,1,"Luxury"
528431050,1636,"Gd",13501,2006,"Gd",2,0,1,0,8,1,3,"RFn",0,60,"Corner",3,1,"Luxury"
528431110,1795,"Gd",9986,2006,"Gd",2,0,0,0,7,1,3,"RFn",0,49,"Inside",2,1,"Standard"
528435010,1528,"Gd",9965,2007,"Gd",3,2,0,0,6,1,2,"Unf",0,228,"FR2",3,1,"Standard"
528435040,1726,"Ex",9416,2007,"Ex",2,0,1,0,8,1,3,"Fin",171,138,"Inside",3,1,"Luxury"
528435060,1689,"Gd",9849,2007,"Gd",2,0,0,0,7,0,3,"RFn",0,56,"Inside",3,1,"Standard"
528435070,1588,"Gd",10000,2006,"Gd",2,0,0,0,7,1,3,"RFn",144,45,"Inside",3,1,"Standard"
528439040,1538,"Gd",8847,2005,"Gd",2,0,1,0,7,0,2,"RFn",146,40,"Inside",3,1,"Luxury"
528439050,1496,"Gd",9158,2007,"Gd",2,0,0,0,7,0,2,"Fin",168,130,"Inside",3,1,"Standard"
528439080,1506,"Gd",8251,2005,"Gd",2,0,1,0,7,1,2,"RFn",192,35,"Inside",3,1,"Standard"
528441080,1694,"Gd",10084,2004,"Gd",2,0,1,0,7,1,2,"RFn",255,57,"Inside",3,1,"Luxury"
528445020,1977,"Gd",9605,2006,"Gd",2,1,0,0,7,0,3,"RFn",240,53,"Inside",3,1,"Standard"
528445070,1830,"Gd",8778,2006,"Gd",2,1,0,0,7,0,3,"RFn",0,40,"Inside",3,1,"Standard"
528456190,1338,"Gd",8640,2007,"Gd",2,0,0,0,6,0,2,"RFn",0,141,"Inside",3,1,"Standard"
528456230,1335,"Gd",9000,2006,"Gd",2,0,0,0,6,0,2,"RFn",0,210,"Inside",3,1,"Standard"
528458080,1792,"Gd",8640,2007,"Gd",2,1,0,0,8,0,2,"Fin",184,96,"Inside",3,1,"Luxury"
528458090,1588,"Gd",10411,2007,"Gd",3,0,0,0,8,0,2,"Unf",0,0,"Corner",3,1,"Standard"
528458120,1959,"Gd",9000,2006,"Gd",2,1,0,0,8,1,3,"RFn",208,46,"Inside",3,1,"Luxury"
528458130,2610,"Ex",9000,2007,"Gd",2,1,0,0,11,1,2,"Fin",208,364,"Inside",4,1,"Luxury"
528458150,1880,"Ex",12217,2007,"Gd",2,1,1,0,8,1,3,"Fin",168,127,"Inside",3,1,"Luxury"
528477020,1656,"Gd",11096,2006,"Gd",2,0,0,0,7,0,3,"RFn",0,146,"Inside",3,1,"Standard"
528480020,1761,"Gd",10207,2007,"Gd",3,0,0,0,7,0,2,"Fin",144,105,"Inside",3,1,"Standard"
528480180,1584,"Ex",10440,2007,"Ex",2,0,0,0,6,1,2,"Fin",0,256,"Corner",2,1,"Luxury"
528482010,1685,"Gd",11824,2006,"Gd",2,0,0,0,5,1,3,"Fin",112,63,"Corner",2,1,"Luxury"
528482030,2443,"Gd",10625,2004,"Gd",2,1,0,0,9,1,3,"RFn",193,127,"Inside",4,1,"Luxury"
528482090,2466,"Gd",11143,2004,"Gd",3,0,0,0,8,1,2,"RFn",159,214,"Corner",4,1,"Luxury"
531375140,1094,"Gd",12450,2003,"Gd",1,0,1,0,6,0,2,"Unf",0,0,"Inside",3,1,"Standard"
531376060,1486,"Gd",7441,2006,"Gd",2,0,0,0,7,0,2,"RFn",0,32,"Inside",3,1,"Standard"
531380110,1721,"Gd",8462,1994,"Gd",2,1,0,1,7,0,2,"RFn",300,87,"Inside",3,1,"Standard"
531384070,1820,"Gd",11613,1993,"Gd",2,1,0,0,7,0,2,"RFn",144,85,"Corner",3,1,"Standard"
531385070,1349,"TA",8450,2000,"TA",2,0,0,0,6,0,2,"Unf",120,55,"Inside",3,1,"Standard"
531385130,1494,"Gd",16196,1998,"Gd",2,0,1,0,5,1,2,"RFn",402,25,"Inside",3,1,"Standard"
531451030,1575,"Gd",8012,1992,"Gd",2,0,1,0,5,0,2,"RFn",0,0,"Inside",2,1,"Standard"
531451150,1266,"TA",8012,1980,"TA",1,1,0,0,5,2,1,"RFn",340,0,"Inside",2,1,"Standard"
531453140,884,"Gd",9180,1983,"TA",1,0,1,0,5,0,2,"RFn",240,0,"CulDSac",2,1,"Standard"
531477040,2020,"TA",8400,1977,"TA",2,0,0,0,10,2,2,"Unf",0,0,"Inside",4,2,"Standard"
532353120,894,"TA",6285,1977,"TA",1,0,1,0,5,0,1,"Unf",192,0,"Inside",2,1,"Standard"
532354010,970,"TA",8480,1963,"TA",1,0,1,0,5,0,2,"Unf",0,24,"Corner",2,1,"Standard"
532354060,1057,"TA",7420,1962,"TA",1,0,0,0,6,0,2,"Fin",0,0,"Inside",3,1,"Standard"
532354070,999,"Gd",7758,1962,"TA",1,0,1,0,6,0,1,"Unf",0,132,"Corner",3,1,"Standard"
532376040,1120,"Fa",6970,1961,"TA",1,1,1,0,5,0,2,"RFn",168,0,"Corner",3,1,"Standard"
532376090,1696,"TA",13673,1962,"TA",1,1,0,0,8,1,1,"RFn",0,30,"CulDSac",3,1,"Standard"
532377050,1040,"TA",7476,1968,"TA",1,1,1,0,5,0,2,"Fin",188,0,"Corner",3,1,"Standard"
532377140,988,"TA",9945,1961,"TA",1,0,1,0,5,0,2,"Unf",0,0,"Inside",3,1,"Standard"
532378240,902,"TA",6173,1967,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
532476080,2503,"Gd",19522,1990,"Gd",2,1,1,0,7,1,2,"RFn",0,99,"Inside",3,1,"Luxury"
532477040,2167,"Gd",17542,1974,"Gd",2,1,1,0,9,2,2,"RFn",220,47,"Inside",3,1,"Luxury"
532479050,1037,"TA",10751,1974,"TA",1,0,1,0,5,0,2,"RFn",136,47,"CulDSac",2,1,"Standard"
532479120,1701,"TA",16647,1975,"TA",2,0,1,0,6,2,2,"Fin",0,0,"CulDSac",3,1,"Standard"
532479140,1055,"Gd",12712,1973,"TA",1,0,1,0,5,1,2,"RFn",455,0,"CulDSac",2,1,"Standard"
533120030,2810,"Gd",9572,1990,"Gd",2,1,0,0,9,1,2,"RFn",500,0,"Inside",4,1,"Luxury"
533130170,2872,"Gd",10678,1992,"Gd",2,1,0,0,9,1,2,"Fin",0,33,"Inside",4,1,"Luxury"
533205110,1378,"Gd",4379,2004,"Gd",2,0,1,0,6,1,2,"Fin",160,56,"FR2",2,1,"Standard"
533206060,1151,"Gd",3523,2006,"Gd",2,0,1,0,5,0,2,"Fin",0,60,"Inside",2,1,"Standard"
533206070,1565,"Gd",3784,2006,"Gd",2,0,1,0,5,0,2,"Fin",0,120,"Inside",2,1,"Standard"
533208010,1352,"Gd",4230,2006,"Gd",2,0,0,0,5,1,2,"RFn",0,241,"Corner",2,1,"Standard"
533208020,1352,"Gd",3606,2006,"Gd",2,0,1,0,5,1,2,"RFn",0,241,"Inside",2,1,"Standard"
533208030,1550,"Gd",5330,2006,"Gd",2,1,0,0,5,0,2,"Fin",0,102,"Inside",2,1,"Standard"
533208040,1241,"Gd",4274,2006,"Gd",1,1,1,0,4,0,2,"Fin",0,116,"Inside",1,1,"Standard"
533208070,1250,"Gd",4251,2006,"Gd",2,1,0,0,5,0,2,"RFn",0,54,"Inside",2,1,"Standard"
533213130,1501,"TA",2280,1999,"TA",2,1,1,0,6,1,2,"Unf",0,0,"Inside",3,1,"Standard"
533213140,1458,"TA",3230,1999,"TA",2,1,0,0,5,1,2,"Unf",0,32,"Corner",2,1,"Standard"
533221030,1512,"Gd",2117,2000,"Gd",2,1,0,0,4,1,2,"Unf",0,32,"Inside",2,1,"Standard"
533221060,1573,"Gd",2117,2000,"Gd",2,1,0,0,4,0,2,"Unf",0,32,"Inside",3,1,"Standard"
533221100,1525,"Gd",2117,2000,"Gd",2,1,0,0,5,1,2,"Unf",0,0,"Inside",3,1,"Standard"
533223050,1102,"Gd",5105,2004,"Gd",2,1,0,0,4,0,2,"Unf",0,60,"FR2",2,1,"Standard"
533236040,1441,"Gd",2645,1999,"Gd",2,1,0,0,5,0,2,"Unf",206,0,"Inside",2,1,"Standard"
533241030,1950,"Gd",7399,1997,"Gd",2,1,0,0,7,1,2,"RFn",0,10,"Inside",3,1,"Standard"
533242080,1358,"Gd",7321,1999,"Gd",2,0,0,0,5,0,2,"Unf",176,174,"Inside",3,1,"Standard"
533242090,2048,"Gd",8010,2003,"Gd",2,1,1,0,8,2,2,"Unf",0,48,"Inside",3,1,"Luxury"
533244040,2362,"Gd",8413,1998,"Gd",2,1,1,0,8,2,2,"RFn",147,0,"Inside",3,1,"Luxury"
533250190,1494,"Gd",9466,1994,"Gd",1,1,1,0,5,1,2,"Fin",0,30,"FR2",1,1,"Luxury"
533251110,2362,"Gd",12000,1980,"Gd",2,1,1,0,8,1,2,"RFn",180,16,"Inside",3,1,"Luxury"
533251130,1432,"Gd",16157,1978,"TA",1,1,1,0,5,1,2,"Unf",168,180,"FR2",2,1,"Standard"
533252130,1437,"Gd",10768,1976,"Gd",2,0,1,0,6,1,2,"RFn",0,21,"Corner",3,1,"Standard"
533253180,1295,"Gd",3840,1978,"Gd",1,0,1,0,4,2,2,"Fin",133,89,"Inside",1,1,"Standard"
533254100,1855,"TA",9600,1976,"Gd",2,1,0,0,7,1,2,"RFn",113,100,"FR2",3,1,"Standard"
533254130,1262,"TA",9600,1976,"TA",2,0,0,1,6,1,2,"RFn",298,0,"FR2",3,1,"Standard"
533350020,2497,"Gd",17778,1981,"Gd",2,0,1,0,7,2,2,"RFn",266,0,"Inside",2,1,"Luxury"
533352075,2620,"TA",18890,1977,"TA",2,2,0,0,12,1,2,"RFn",155,24,"Inside",4,2,"Standard"
534104090,1929,"Gd",7050,2001,"Gd",2,1,1,0,7,1,2,"Fin",0,235,"Inside",3,1,"Standard"
534125120,1152,"TA",11700,1968,"TA",1,1,1,0,7,0,2,"RFn",0,126,"Inside",3,1,"Standard"
534127080,2411,"TA",8000,1970,"TA",2,1,1,0,8,1,2,"RFn",0,192,"Inside",4,1,"Standard"
534127140,1082,"TA",8723,1969,"TA",1,0,1,0,6,0,2,"Unf",160,0,"Inside",3,1,"Standard"
534127260,1295,"TA",11700,1968,"TA",1,1,1,0,6,0,2,"Fin",0,194,"Corner",3,1,"Standard"
534128090,1610,"Gd",11358,1972,"TA",2,0,0,0,8,1,2,"RFn",202,0,"Corner",3,1,"Standard"
534151090,1594,"Gd",9547,1993,"TA",2,0,0,0,6,1,2,"RFn",190,80,"Inside",2,1,"Standard"
534151180,2075,"Gd",10530,1993,"Gd",2,1,1,0,8,1,2,"Unf",235,86,"Inside",3,1,"Luxury"
534175010,1680,"TA",11500,1976,"TA",2,0,0,0,8,0,2,"Unf",0,0,"Corner",4,2,"Standard"
534176140,1093,"TA",10738,1966,"TA",2,0,1,0,6,1,2,"RFn",224,0,"Corner",3,1,"Standard"
534177210,1242,"TA",9600,1973,"TA",1,1,0,0,6,1,2,"Unf",0,0,"Inside",3,1,"Standard"
534178010,1052,"TA",10800,1963,"TA",1,0,1,0,6,0,1,"Fin",0,133,"Inside",3,1,"Standard"
534201040,1107,"Gd",8050,1967,"TA",1,0,1,0,5,0,1,"RFn",88,64,"Inside",3,1,"Standard"
534202030,1214,"TA",10355,1967,"TA",2,0,0,0,5,1,1,"RFn",0,111,"Corner",3,1,"Standard"
534204120,1073,"TA",10289,1965,"TA",1,1,1,0,6,0,2,"RFn",0,0,"Inside",3,1,"Standard"
534252040,1344,"TA",9503,1958,"TA",1,0,1,0,6,1,1,"Unf",316,28,"Inside",2,1,"Standard"
534252060,1728,"TA",10624,1964,"TA",2,0,0,1,10,0,1,"Unf",155,0,"Inside",6,2,"Standard"
534252070,1224,"TA",10899,1964,"TA",2,0,0,0,8,0,3,"Unf",0,0,"Inside",2,2,"Standard"
534252110,1422,"TA",12342,1960,"TA",1,0,0,0,6,1,1,"RFn",0,0,"Inside",3,1,"Standard"
534275170,958,"TA",12772,1960,"TA",1,0,0,0,5,0,1,"RFn",0,0,"CulDSac",2,1,"Standard"
534275220,1065,"TA",8892,1960,"TA",1,1,0,0,6,0,2,"Unf",74,0,"Inside",3,1,"Standard"
534276070,1138,"TA",10482,1958,"TA",1,0,0,1,6,0,1,"RFn",224,0,"Inside",3,1,"Standard"
534276160,912,"TA",7535,1958,"TA",1,0,0,1,5,0,1,"Fin",12,285,"Inside",2,1,"Standard"
534276180,1074,"Gd",7450,1956,"TA",1,0,0,0,6,1,2,"Unf",0,72,"Inside",2,1,"Standard"
534276290,882,"TA",8339,1959,"TA",1,0,0,0,5,0,1,"RFn",0,0,"Inside",3,1,"Standard"
534278150,1187,"TA",14357,1961,"TA",1,0,1,0,6,1,2,"RFn",128,0,"CulDSac",2,1,"Standard"
534278170,964,"TA",8243,1961,"TA",1,0,0,0,5,1,2,"Fin",170,0,"CulDSac",3,1,"Standard"
534278190,894,"TA",8680,1960,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",3,1,"Standard"
534401120,1200,"TA",8800,1966,"TA",2,0,0,1,6,1,2,"RFn",0,0,"Inside",3,1,"Standard"
534401200,1042,"TA",9200,1965,"TA",2,0,0,0,5,0,2,"RFn",192,0,"Inside",3,1,"Standard"
534403040,1302,"Gd",9350,1964,"TA",2,0,0,1,7,0,1,"RFn",333,0,"Inside",3,1,"Standard"
534403290,2154,"TA",8800,1964,"TA",2,1,0,0,8,1,2,"RFn",0,0,"Inside",5,1,"Standard"
534403420,1374,"TA",11382,1964,"TA",1,0,0,1,7,1,1,"RFn",0,28,"Inside",3,1,"Standard"
534425015,1652,"Gd",22002,1959,"TA",1,1,1,0,6,1,2,"RFn",0,0,"Corner",3,1,"Standard"
534425080,1429,"Gd",14585,1960,"TA",1,0,0,1,7,2,2,"Unf",216,110,"CulDSac",3,1,"Standard"
534427140,1327,"Gd",7388,1959,"TA",1,0,1,0,7,0,2,"Unf",0,0,"Corner",3,1,"Standard"
534429030,1224,"TA",9842,1962,"TA",2,0,0,0,6,0,2,"Unf",0,0,"FR2",2,2,"Standard"
534430090,932,"Gd",8280,1950,"TA",1,0,0,0,4,1,1,"Unf",0,0,"Inside",2,1,"Standard"
534431020,908,"TA",12172,1940,"TA",1,0,0,0,4,0,2,"Unf",284,24,"Inside",2,1,"Standard"
534453080,808,"TA",5175,1958,"TA",1,0,0,0,5,0,1,"Unf",143,0,"Inside",2,1,"Standard"
534475170,1977,"TA",9500,1964,"TA",1,1,0,1,9,1,2,"RFn",0,52,"Corner",4,1,"Standard"
534476080,1150,"TA",9600,1955,"TA",1,0,1,0,6,0,1,"Fin",0,0,"Inside",2,1,"Standard"
534478140,1920,"TA",11345,1948,"TA",2,0,0,0,10,0,2,"Unf",0,0,"Corner",4,2,"Standard"
534479120,1376,"TA",9492,1941,"TA",1,0,1,0,6,1,1,"Unf",0,0,"Inside",3,1,"Standard"
534479140,1644,"Gd",9480,1942,"TA",1,1,0,0,7,2,1,"Unf",168,0,"Inside",3,1,"Standard"
535101150,1560,"TA",8668,1968,"TA",2,0,0,0,8,0,3,"Unf",0,0,"Corner",4,2,"Standard"
535102010,1280,"TA",10050,1966,"TA",2,0,0,1,6,1,2,"Fin",140,40,"Inside",3,1,"Standard"
535105110,1254,"TA",9600,1961,"TA",1,0,1,0,6,1,2,"RFn",0,0,"Inside",3,1,"Standard"
535106140,912,"TA",10150,1958,"TA",1,0,0,0,5,0,1,"RFn",0,0,"Inside",2,1,"Standard"
535106180,1524,"TA",11344,1958,"TA",1,1,0,0,7,0,1,"Unf",0,0,"Inside",3,1,"Standard"
535126180,2380,"TA",18450,1965,"TA",2,1,0,0,7,1,2,"Unf",0,265,"Inside",3,1,"Standard"
535151020,936,"Gd",8760,1957,"TA",1,0,1,0,4,0,1,"RFn",0,0,"Inside",2,1,"Standard"
535151100,1008,"Fa",6860,1956,"TA",1,0,1,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
535151110,1053,"Gd",8250,1963,"TA",1,0,1,0,6,0,2,"RFn",240,0,"Corner",3,1,"Standard"
535152060,1056,"TA",8176,1958,"TA",1,0,1,0,6,0,1,"RFn",0,0,"Inside",3,1,"Standard"
535154080,1442,"TA",9750,1958,"TA",1,1,0,0,7,0,1,"RFn",0,0,"Inside",4,1,"Standard"
535155110,1056,"TA",9250,1954,"TA",1,0,0,1,6,0,1,"Unf",390,0,"Corner",3,1,"Standard"
535176070,1244,"TA",11988,1957,"TA",1,1,0,0,6,2,1,"Unf",0,40,"Corner",3,1,"Standard"
535177020,1144,"TA",9100,1960,"TA",1,0,0,0,6,1,1,"RFn",0,0,"Inside",3,1,"Standard"
535177110,1721,"TA",9736,1957,"TA",1,0,0,0,8,3,2,"Unf",0,0,"Inside",4,1,"Standard"
535179120,922,"TA",9770,1957,"TA",1,0,1,0,5,0,1,"Unf",0,34,"Inside",2,1,"Standard"
535180030,1048,"TA",10152,1956,"TA",1,0,1,0,6,0,1,"Unf",0,20,"Inside",3,1,"Standard"
535181030,1657,"TA",12155,1970,"TA",2,0,0,1,7,1,2,"Unf",0,0,"Inside",3,1,"Standard"
535181140,1411,"TA",12198,1955,"TA",1,0,0,0,7,1,1,"RFn",278,82,"Inside",3,1,"Standard"
535300040,1216,"TA",10050,1955,"TA",1,0,1,0,5,0,1,"RFn",0,0,"Inside",3,1,"Standard"
535301060,1154,"Ex",11556,1953,"TA",1,1,0,0,6,0,1,"Unf",63,0,"Inside",3,1,"Standard"
535301160,1560,"TA",8078,1958,"TA",2,0,0,0,8,0,2,"Unf",0,0,"Inside",4,2,"Standard"
535302070,948,"TA",10950,1952,"TA",1,0,0,0,5,0,2,"Unf",0,48,"Inside",2,1,"Standard"
535304170,1040,"TA",7942,1953,"TA",1,0,0,1,6,0,1,"Fin",0,0,"Inside",3,1,"Standard"
535305180,1008,"Gd",8923,1953,"TA",1,0,1,0,6,0,1,"Unf",0,18,"Inside",2,1,"Standard"
535325090,925,"Gd",8540,1956,"TA",1,0,1,0,5,0,1,"Unf",152,0,"Corner",3,1,"Standard"
535325280,1360,"TA",7134,1955,"TA",1,0,0,0,6,1,2,"Unf",0,50,"Inside",3,1,"Standard"
535325320,1540,"Fa",7150,1955,"TA",1,0,1,0,7,0,1,"Unf",0,0,"Inside",4,1,"Standard"
535327160,925,"TA",8400,1955,"TA",1,0,1,0,5,2,1,"Unf",81,0,"Corner",3,1,"Standard"
535327200,928,"TA",13300,1956,"TA",1,0,0,0,4,0,1,"Unf",261,0,"Inside",2,1,"Standard"
535353050,1647,"TA",9532,1953,"TA",1,0,1,0,6,1,1,"Fin",225,0,"Inside",3,1,"Standard"
535353130,924,"TA",15783,1952,"TA",1,0,0,0,6,0,1,"Unf",0,324,"Inside",2,1,"Standard"
535354050,893,"Gd",9600,1949,"TA",1,0,0,1,4,0,2,"Unf",0,0,"Inside",2,1,"Standard"
535354260,1728,"TA",12099,1953,"TA",1,0,1,0,7,1,1,"Unf",200,0,"Inside",3,1,"Standard"
535355020,3086,"Gd",21281,1935,"TA",3,1,0,0,9,0,3,"Unf",0,208,"Inside",4,1,"Luxury"
535375130,1034,"TA",10134,1940,"TA",1,0,0,0,5,0,1,"Unf",0,39,"Inside",2,1,"Standard"
535378080,1281,"TA",10284,1925,"TA",2,0,1,0,6,0,2,"Unf",0,0,"Corner",1,1,"Standard"
535379060,968,"TA",10800,1927,"TA",2,0,0,0,5,0,1,"Unf",0,0,"Inside",4,1,"Standard"
535382150,691,"Ex",5400,1920,"TA",1,0,0,0,4,0,1,"Unf",0,20,"Corner",2,1,"Standard"
535402140,1651,"TA",10090,1963,"TA",2,0,0,1,6,2,1,"Unf",460,46,"Inside",4,1,"Standard"
535402180,888,"TA",8700,1961,"TA",1,0,0,1,5,0,1,"Unf",0,0,"Inside",3,1,"Standard"
535403030,952,"TA",8300,1968,"TA",1,0,1,0,5,0,1,"Unf",0,0,"Inside",3,1,"Standard"
535426130,2080,"Fa",11606,1969,"TA",1,2,0,1,9,2,2,"Unf",335,0,"Inside",5,1,"Standard"
535450190,924,"TA",8064,1949,"TA",1,0,0,0,6,1,2,"Unf",0,0,"Corner",3,1,"Standard"
535450220,1082,"TA",11664,1948,"TA",1,0,0,0,5,1,1,"Unf",0,130,"Inside",2,1,"Standard"
535450310,1846,"TA",10496,1949,"TA",2,0,0,0,7,1,1,"Unf",0,0,"Inside",3,1,"Standard"
535451040,988,"TA",7200,1950,"TA",1,0,0,0,6,0,1,"Unf",0,80,"Inside",3,1,"Standard"
535451100,1238,"TA",7200,1950,"TA",1,1,0,0,6,1,1,"Unf",0,171,"Inside",3,1,"Standard"
535451110,864,"Gd",7200,1950,"TA",1,0,1,0,5,0,2,"RFn",194,0,"Inside",3,1,"Standard"
535452060,1134,"TA",7000,1960,"TA",1,0,0,0,6,0,1,"RFn",0,16,"Inside",2,1,"Standard"
535453080,1040,"Gd",7500,1959,"TA",1,0,1,0,6,0,1,"RFn",0,0,"Inside",3,1,"Standard"
535453150,1170,"TA",7315,1958,"TA",1,0,0,1,6,1,1,"RFn",0,0,"Inside",3,1,"Standard"
535453180,1242,"TA",7903,1960,"TA",1,1,1,0,6,0,1,"RFn",0,0,"Inside",3,1,"Standard"
535457020,1377,"TA",8000,1960,"TA",1,0,1,0,6,2,1,"Unf",0,0,"Inside",3,1,"Standard"
535457050,925,"TA",7000,1961,"TA",1,0,0,0,7,0,1,"Fin",0,0,"Corner",3,1,"Standard"
535476360,1851,"Gd",9760,1964,"TA",2,1,0,0,7,1,2,"RFn",239,42,"Inside",3,1,"Standard"
535477130,1812,"TA",7590,1962,"TA",2,0,0,0,8,1,1,"RFn",0,168,"Inside",4,1,"Standard"
535477180,864,"TA",6600,1962,"TA",1,0,0,0,5,0,1,"Unf",58,0,"Inside",2,1,"Standard"
535478040,936,"TA",6760,1962,"TA",1,0,1,0,6,1,1,"RFn",24,90,"Inside",3,1,"Standard"
902100010,960,"TA",6978,1926,"Gd",1,0,0,0,5,0,2,"RFn",0,0,"Inside",2,1,"Standard"
902105110,1432,"TA",9600,1910,"TA",2,0,0,0,7,0,2,"Unf",270,0,"Inside",2,1,"Standard"
902106070,1296,"TA",6000,1927,"TA",1,0,0,0,6,0,2,"Unf",0,0,"Inside",3,1,"Standard"
902106120,1022,"Fa",4480,1922,"TA",1,0,1,0,4,1,1,"Unf",0,122,"Corner",2,1,"Standard"
902107050,936,"TA",7200,1980,"TA",1,0,1,0,4,0,2,"Unf",49,0,"Inside",2,1,"Standard"
902110010,967,"TA",3153,1920,"TA",1,0,0,0,5,1,1,"Unf",0,0,"Inside",2,1,"Standard"
902125120,1047,"TA",10800,1885,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Inside",2,1,"Standard"
902128160,1072,"TA",7200,1940,"TA",1,0,0,0,5,2,2,"Unf",0,0,"Inside",2,1,"Standard"
902201090,1174,"Gd",9000,1900,"TA",1,0,0,0,6,1,2,"Unf",116,26,"Corner",2,1,"Standard"
902201130,1183,"TA",6000,1948,"TA",1,1,0,0,6,0,1,"Unf",0,176,"Inside",2,1,"Standard"
902202070,1131,"TA",5925,1937,"TA",1,0,0,0,7,0,2,"Unf",0,72,"Inside",2,1,"Standard"
902205020,1141,"TA",5925,1900,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
902205130,960,"Fa",6000,1920,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
902206270,1798,"TA",9639,1900,"TA",2,1,0,0,7,0,2,"Unf",0,0,"Inside",4,1,"Standard"
902207150,968,"TA",8520,1923,"Gd",1,0,0,0,5,0,2,"Unf",0,0,"Inside",2,1,"Standard"
902300020,1772,"Gd",10337,1910,"Gd",2,1,0,0,7,0,2,"Unf",0,0,"Inside",3,1,"Standard"
902300040,1642,"TA",9863,1927,"TA",1,1,0,1,9,1,1,"Unf",0,0,"Inside",4,1,"Standard"
902301030,1472,"Gd",9600,1925,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
902301130,1232,"TA",4571,1910,"TA",1,0,0,0,6,0,2,"Unf",280,0,"Inside",3,1,"Standard"
902302150,2337,"TA",13600,1900,"TA",2,0,0,0,10,0,2,"Unf",0,57,"Inside",5,2,"Standard"
902303100,1650,"TA",8398,1910,"TA",2,0,0,0,6,0,2,"Unf",128,103,"Inside",3,1,"Standard"
902304040,2210,"Fa",9900,1880,"TA",2,0,0,0,8,0,1,"Unf",0,48,"Inside",5,1,"Standard"
902305010,1358,"Gd",3600,1930,"TA",1,1,0,0,6,1,1,"Unf",0,32,"Inside",3,1,"Standard"
902330090,2454,"TA",13500,1879,"TA",2,0,0,0,8,1,2,"Unf",0,148,"Corner",3,1,"Standard"
